csv_path,timestep_start,annotation
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_soft_upsampled.csv,1890,"Gripping mechanism rotating item, by an angle of 30.0 degrees, using soft contact, causing minimal-resistance, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_soft_upsampled.csv,2160,"Gripping mechanism continue turning target object, by an angle of 30.0 degrees, using light pressure, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_soft_upsampled.csv,2430,"Fingers holding position of the object, maintaining a stable hold, using minimal force, causing slight-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Crayola_Washable_Sidewalk_Chalk_16_pack_Elastic_soft_upsampled.csv,2700,"End-effector decelerating motion of target object, using zero-pressure, causing form-conservation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Lactoferrin_Elastic_soft_upsampled.csv,0,"Fingers aligning towards the object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Lactoferrin_Elastic_soft_upsampled.csv,270,"Fingers grasping item, using light pressure, causing gentle-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Lactoferrin_Elastic_soft_upsampled.csv,540,"Fingers continue squeezing the object, using soft contact, causing gentle-compression, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Lactoferrin_Elastic_soft_upsampled.csv,810,"End-effector lifting target object, using gentle force, causing cushioned-contact, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Lactoferrin_Elastic_soft_upsampled.csv,1080,"Gripper twisting the object, by an angle of 45.0 degrees, using gentle force, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Lactoferrin_Elastic_soft_upsampled.csv,1350,"End-effector pausing motion of target object, maintaining a stable hold, using gentle force, causing cushioned-contact."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Lactoferrin_Elastic_soft_upsampled.csv,1620,"Gripping mechanism continue pausing motion of target object, maintaining a stable hold, using slight force, causing minimal-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Lactoferrin_Elastic_soft_upsampled.csv,1890,"Fingers turning target object, by an angle of 45.0 degrees, using cushioned pressure, causing lightly-yielding, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Lactoferrin_Elastic_soft_upsampled.csv,2160,"End-effector continue turning target object, by an angle of 45.0 degrees, using cushioned pressure, causing slight-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Lactoferrin_Elastic_soft_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Lactoferrin_Elastic_soft_upsampled.csv,2700,Item has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pepsi_Caffeine_Free_Diet_12_CT_Elastic_hard_upsampled.csv,0,"Fingers approaching towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pepsi_Caffeine_Free_Diet_12_CT_Elastic_hard_upsampled.csv,270,"End-effector clamping target object, using strong force, causing firm-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pepsi_Caffeine_Free_Diet_12_CT_Elastic_hard_upsampled.csv,540,"Gripping mechanism continue pinching the object, using strong contact, causing strong-resistance, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pepsi_Caffeine_Free_Diet_12_CT_Elastic_hard_upsampled.csv,810,"Fingers lifting target object, using significant force, causing substantial-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pepsi_Caffeine_Free_Diet_12_CT_Elastic_hard_upsampled.csv,1080,"Gripping mechanism twisting target object, by an angle of 30.0 degrees, using strong force, causing strong-resistance, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pepsi_Caffeine_Free_Diet_12_CT_Elastic_hard_upsampled.csv,1350,"Gripper continue rotating the object, by an angle of 30.0 degrees, using strong contact, causing hard-deformation, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pepsi_Caffeine_Free_Diet_12_CT_Elastic_hard_upsampled.csv,1620,"End-effector pausing motion of the object, maintaining a stable hold, using heavy force, causing hard-deformation."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pepsi_Caffeine_Free_Diet_12_CT_Elastic_hard_upsampled.csv,1890,Item has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pepsi_Caffeine_Free_Diet_12_CT_Elastic_hard_upsampled.csv,2160,The object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pepsi_Caffeine_Free_Diet_12_CT_Elastic_hard_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Pepsi_Caffeine_Free_Diet_12_CT_Elastic_hard_upsampled.csv,2700,Target object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack_Elastic_medium_upsampled.csv,0,"End-effector positioning towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack_Elastic_medium_upsampled.csv,270,"Fingers grasping target object, using firm contact, causing moderate-compression, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack_Elastic_medium_upsampled.csv,540,"Gripper continue securing target object, using balanced pressure, causing steady-resistance, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack_Elastic_medium_upsampled.csv,810,"End-effector lifting the object, using moderate force, causing steady-resistance, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack_Elastic_medium_upsampled.csv,1080,"Fingers turning the object, by an angle of 30.0 degrees, using moderate force, causing controlled-yielding, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack_Elastic_medium_upsampled.csv,1350,"Fingers continue twisting target object, by an angle of 30.0 degrees, using moderate force, causing moderate-compression, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack_Elastic_medium_upsampled.csv,1620,"Gripping mechanism maintaining hold of the object, maintaining a stable hold, using balanced pressure, causing controlled-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack_Elastic_medium_upsampled.csv,1890,"Gripper rotating target object, by an angle of 30.0 degrees, using steady force, causing controlled-yielding, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack_Elastic_medium_upsampled.csv,2160,"Gripper continue rotating item, by an angle of 30.0 degrees, using controlled pressure, causing steady-resistance, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack_Elastic_medium_upsampled.csv,2430,"End-effector steadying target object, maintaining a stable hold, using firm contact, causing moderate-compression."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Olive_Kids_Trains_Planes_Trucks_Bogo_Backpack_Elastic_medium_upsampled.csv,2700,"Gripper slowing down motion of target object, using contactless method, causing contactless."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_soft_upsampled.csv,0,"Gripping mechanism positioning towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_soft_upsampled.csv,270,"End-effector gripping the object, using minimal force, causing lightly-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_soft_upsampled.csv,540,"Gripping mechanism continue gripping item, using soft contact, causing cushioned-contact, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_soft_upsampled.csv,810,"Fingers raising target object, using gentle force, causing slight-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_soft_upsampled.csv,1080,"Gripping mechanism turning the object, by an angle of 45.0 degrees, using gentle force, causing minimal-resistance, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_soft_upsampled.csv,1350,"Fingers continue twisting the object, by an angle of 45.0 degrees, using cushioned pressure, causing soft-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_soft_upsampled.csv,1620,Item has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_soft_upsampled.csv,1890,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_soft_upsampled.csv,2160,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_soft_upsampled.csv,2430,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/ASICS_GELAce_Pro_Pearl_WhitePink_Elastic_soft_upsampled.csv,2700,Target object has been let go of.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN_Elastic_hard_upsampled.csv,0,"Fingers aligning towards target object, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN_Elastic_hard_upsampled.csv,270,"Gripper grasping the object, using intense pressure, causing substantial-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN_Elastic_hard_upsampled.csv,540,"End-effector continue capturing the object, using strong force, causing rigid-contact, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN_Elastic_hard_upsampled.csv,810,"End-effector raising target object, using intense pressure, causing firm-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN_Elastic_hard_upsampled.csv,1080,"Gripping mechanism twisting item, by an angle of 30.0 degrees, using intense pressure, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN_Elastic_hard_upsampled.csv,1350,"End-effector continue rotating item, by an angle of 30.0 degrees, using heavy force, causing strong-resistance, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN_Elastic_hard_upsampled.csv,1620,"Fingers pausing motion of the object, maintaining a stable hold, using strong force, causing substantial-yielding."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN_Elastic_hard_upsampled.csv,1890,"End-effector turning item, by an angle of 45.0 degrees, using intense pressure, causing rigid-contact, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN_Elastic_hard_upsampled.csv,2160,The object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN_Elastic_hard_upsampled.csv,2430,The object has been released.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/CLIMACOOL_BOAT_BREEZE_IE6CyqSaDwN_Elastic_hard_upsampled.csv,2700,Target object has been dropped.
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_hard_upsampled.csv,0,"Gripping mechanism initiating towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_hard_upsampled.csv,270,"Gripper clamping the object, using intense pressure, causing rigid-contact, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_hard_upsampled.csv,540,"Gripping mechanism continue gripping the object, using strong force, causing rigid-contact, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_hard_upsampled.csv,810,"End-effector picking up target object, using heavy force, causing firm-yielding, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_hard_upsampled.csv,1080,"End-effector turning target object, by an angle of 30.0 degrees, using strong contact, causing hard-deformation, with constant force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_hard_upsampled.csv,1350,"End-effector continue rotating target object, by an angle of 30.0 degrees, using firm pressure, causing firm-yielding, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_hard_upsampled.csv,1620,"Gripper maintaining hold of item, maintaining a stable hold, using intense pressure, causing strong-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_hard_upsampled.csv,1890,"Gripping mechanism rotating the object, by an angle of 30.0 degrees, using strong contact, causing strong-resistance, with unchanging force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_hard_upsampled.csv,2160,"End-effector continue rotating target object, by an angle of 30.0 degrees, using intense pressure, causing firm-yielding, with steady pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_hard_upsampled.csv,2430,"Gripping mechanism steadying item, maintaining a stable hold, using heavy force, causing strong-resistance."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/Big_Dot_Pink_Pencil_Case_Elastic_hard_upsampled.csv,2700,"Fingers decelerating motion of item, using contactless method, causing contactless."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/New_Super_Mario_BrosWii_Wii_Game_Elastic_soft_upsampled.csv,0,"Gripper positioning towards item, to begin the task."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/New_Super_Mario_BrosWii_Wii_Game_Elastic_soft_upsampled.csv,270,"Gripper pinching the object, using minimal force, causing gentle-compression, with growing pressure."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/New_Super_Mario_BrosWii_Wii_Game_Elastic_soft_upsampled.csv,540,"Gripper continue gripping the object, using gentle force, causing slight-yielding, with rising force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/New_Super_Mario_BrosWii_Wii_Game_Elastic_soft_upsampled.csv,810,"End-effector lifting the object, using minimal force, causing slight-yielding, with increasing force."
/home/mdxuser/Genesis/main/data/picked_up_4/upsampled/New_Super_Mario_BrosWii_Wii_Game_Elastic_soft_upsampled.csv,1080,"Gripper twisting the object, by an angle of 45.0 degrees, using light pressure, causing gentle-compression, with unchanging force."
